"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"1.278","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2474728.96891,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2480215.87146,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477954.55842,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2479531.00241,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2474990.87029,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2480126.43768,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477306.18325,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2474057.54104,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477522.39439,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2480693.79324,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2480335.86011,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2473451.11036,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2474380.76649,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2478099.12463,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-10-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2473012.88522,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2475207.40945,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477438.15027,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477236.99613,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2478315.99576,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2474132.13228,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2476399.34988,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2475592.03508,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2476305.34517,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2479448.71155,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2476649.44079,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2477839.07298,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.278","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.1054780,"10833179 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",2479503.02229,"false",0.01055,"15820392 - Netmanagement Informatica Ltda - Epp",,0.10548,
"1.279","Funded Allocation Usage","true",,"09-11-2021","",46.68801,0,46.68801,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"",1.26000,"",14380.88133,"true","","Not Invoiced",2472449.58383,"false",0.12559,"15820392 - Netmanagement Informatica Ltda - Epp",,1.25591,
"1.279","Funded Allocation Usage","true",,"09-04-2021","",21.96622,0,21.96622,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",4938.49473,"true","","Invoiced | Draft",2478656.42909,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-07-2021","",64.51454,0,64.51454,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",9389.82044,"true","","Invoiced | Draft",2475937.47323,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-11-2021","",57.03848,0,57.03848,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"",1.53000,"",14702.13586,"true","","Not Invoiced",2472201.66685,"false",0.15343,"15820392 - Netmanagement Informatica Ltda - Epp",,1.53434,
"1.279","Funded Allocation Usage","true",,"09-11-2021","",51.37423,0,51.37423,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",1.38000,"",13978.6243,"true","","Invoiced | Draft",2472793.59412,"false",0.13820,"15820392 - Netmanagement Informatica Ltda - Epp",,1.38197,
"1.279","Funded Allocation Usage","true",,"09-06-2021","",55.18305,0,55.18305,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",8058.10479,"true","","Invoiced | Draft",2476888.07853,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-05-2021","",65.59056,0,65.59056,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",5766.748,"true","","Invoiced | Draft",2478238.78053,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-01-2021","",50.44357,0,50.44357,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",969.40077,"true","","Invoiced | Draft",2481139.70234,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-11-2021","",43.04963,0,43.04963,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"",1.16000,"",14163.92071,"true","","Not Invoiced",2472633.41842,"false",0.11580,"15820392 - Netmanagement Informatica Ltda - Epp",,1.15803,
"1.279","Funded Allocation Usage","true",,"09-02-2021","",63.80212,0,63.80212,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",1613.25575,"true","","Invoiced | Draft",2480776.77562,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-08-2021","",72.2922,0,72.2922,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",1.94000,"",11234.14826,"true","","Invoiced | Draft",2474914.47352,"false",0.19447,"15820392 - Netmanagement Informatica Ltda - Epp",,1.94466,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",52.87459,0,52.87459,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",4280.85632,"true","","Invoiced | Draft",2479352.49874,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-04-2021","",72.02883,0,72.02883,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",5323.51402,"true","","Invoiced | Draft",2478426.10841,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-10-2021","",55.38456,0,55.38456,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",1.49000,"",12542.75591,"true","","Invoiced | Draft",2473790.79394,"false",0.14898,"15820392 - Netmanagement Informatica Ltda - Epp",,1.48984,
"1.279","Funded Allocation Usage","true",,"09-07-2021","",41.34305,0,41.34305,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",8620.24658,"true","","Invoiced | Draft",2476483.41826,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",40.86361,0,40.86361,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",4425.23179,"true","","Invoiced | Draft",2479221.96413,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-05-2021","",57.58961,0,57.58961,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",6225.27222,"true","","Invoiced | Draft",2477898.03280,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",74.96758,0,74.96758,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",3223.74542,"true","","Invoiced | Draft",2479963.93127,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-07-2021","",73.56005,0,73.56005,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",9871.72125,"true","","Invoiced | Draft",2475698.88429,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-09-2021","",58.79758,0,58.79758,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",1.58000,"",12364.15102,"true","","Invoiced | Draft",2473901.44108,"false",0.15817,"15820392 - Netmanagement Informatica Ltda - Epp",,1.58166,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",64.01535,0,64.01535,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",3881.31572,"true","","Invoiced | Draft",2479611.19187,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-06-2021","",54.25701,0,54.25701,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",8382.55183,"true","","Invoiced | Draft",2476659.10193,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-07-2021","",72.05984,0,72.05984,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",9943.78109,"true","","Invoiced | Draft",2475641.11263,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",66.28743,0,66.28743,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",3817.30037,"true","","Invoiced | Draft",2479638.02058,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-03-2021","",61.38165,0,61.38165,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",4005.61999,"true","","Invoiced | Draft",2479511.45119,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-01-2021","",70.88119,0,70.88119,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",858.71824,"true","","Invoiced | Draft",2481207.88324,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-05-2021","",72.51718,0,72.51718,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",6881.3325,"true","","Invoiced | Draft",2477534.94155,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-08-2021","",42.26025,0,59.3118,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",10240,"true","","Invoiced | Draft",2475487.20016,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-05-2021","",44.06687,0,44.06687,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",6075.89062,"true","","Invoiced | Draft",2478027.25712,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-07-2021","",50.13944,0,50.13944,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",8891.95429,"true","","Invoiced | Draft",2476221.05561,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-06-2021","",69.5271,0,69.5271,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10833179 - 10-01-2021 - 0",0.00000,"",7592.94185,"true","","Invoiced | Draft",2477188.18123,"false",0.00000,"15820392 - Netmanagement Informatica Ltda - Epp",,0.00000,
"1.279","Funded Allocation Usage","true",,"09-09-2021","",63.57232,0,63.57232,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",1.71000,"",12179.07097,"true","","Invoiced | Draft",2473992.67542,"false",0.17101,"15820392 - Netmanagement Informatica Ltda - Epp",,1.71010,
"1.279","Funded Allocation Usage","true",,"09-09-2021","",22.4261,0,22.4261,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0269000,"10833179 - 10-01-2021 - 0",0.60000,"",11603.69763,"true","","Invoiced | Draft",2474561.78118,"false",0.06033,"15820392 - Netmanagement Informatica Ltda - Epp",,0.60326,
